"date","tournament","surface","five_set","player_A_name","player_B_name","player_A_elo_before","player_B_elo_before","player_A_win","elo_difference","surface_cluster_A","surface_cluster_B","predict_proba_R","predict_R"
20240422,"Madrid","Clay",FALSE,"Beatriz Haddad Maia","Iga Swiatek",1658.39992599153,1981.43669635273,0,-323.036770361199,0,0,0.167188436214081,0
20240729,"Paris Olympics","Clay",FALSE,"Viktorija Golubic","Jessica Pegula",1450.53020737151,1773.22074234714,0,-322.690534975626,0,0,0.167420393365066,0
20240826,"Us Open","Hard",TRUE,"Marina Bassols Ribera","Barbora Krejcikova",1384.54819520312,1706.4959089328,0,-321.947713729684,1,0,0.0235264131290768,0
20240805,"Toronto","Hard",FALSE,"Louisa Chirico","Anna Kalinskaya",1398.0200055928,1718.85004495105,0,-320.830039358248,1,0,0.0301393361297058,0
20230424,"Madrid","Clay",FALSE,"Mayar Sherif","Aryna Sabalenka",1517.15260804286,1836.8725701929,0,-319.719962150039,3,0,0.201095834214976,0
20220523,"Roland Garros","Clay",TRUE,"Danka Kovinic","Iga Swiatek",1498.46321413886,1818.1458053147,0,-319.682591175836,3,0,0.164289126072601,0
20240826,"Us Open","Hard",TRUE,"Elise Mertens","Aryna Sabalenka",1611.1094642336,1930.03493652155,0,-318.925472287956,0,0,0.145674770358561,0
20230925,"Tokyo","Hard",FALSE,"Misaki Doi","Maria Sakkari",1381.43510885572,1699.62329818778,0,-318.188189332056,1,0,0.0305129200735127,0
20220815,"Cincinnati","Hard",FALSE,"Sloane Stephens","Iga Swiatek",1485.7956177019,1802.13493759142,0,-316.339319889523,0,0,0.180981825911762,0
20240101,"United Cup","Hard",FALSE,"Ajla Tomljanovic","Jessica Pegula",1540.6835349433,1857.00853224133,0,-316.324997298024,0,0,0.180992035362128,0
20230424,"Madrid","Clay",FALSE,"Petra Martic","Iga Swiatek",1595.41403796573,1910.95124438506,0,-315.537206419331,0,0,0.172270361605617,0
20240226,"San Diego","Hard",FALSE,"Jule Niemeier","Jessica Pegula",1475.61901386648,1790.32970477041,0,-314.710690903931,0,0,0.182145623877218,0
20240318,"Miami","Hard",FALSE,"Clara Tauson","Elena Rybakina",1525.92997827984,1840.48279462974,0,-314.552816349898,3,0,0.101288125715973,0
20240219,"Dubai","Hard",FALSE,"Magdalena Frech","Elena Rybakina",1545.49473279958,1858.95950977381,0,-313.464776974227,0,0,0.183039859638073,0
