"date","tournament","surface","five_set","player_A_name","player_B_name","player_A_elo_before","player_B_elo_before","player_A_win","elo_difference","player_A_cluster","player_B_cluster","predict_proba_R","predict_R"
20230703,"Wimbledon","Grass",TRUE,"Jordan Thompson","Novak Djokovic",1506.07665993445,1761.32400750448,0,-255.24734757003,0,1,0.0867206302489473,0
20230424,"Madrid Masters","Clay",FALSE,"Andrea Vavassori","Daniil Medvedev",1499.20122216282,1754.2176116605,0,-255.016389497678,1,1,0.19389453359633,0
20230612,"s Hertogenbosch","Grass",FALSE,"Alexander Bublik","Jannik Sinner",1413.54781099722,1667.13229310268,0,-253.584482105467,1,1,0.195156527996431,0
20230424,"Madrid Masters","Clay",FALSE,"Aslan Karatsev","Daniil Medvedev",1513.76422304158,1765.61236282229,1,-251.848139780707,1,1,0.196695166935522,0
20230424,"Madrid Masters","Clay",FALSE,"Alexander Shevchenko","Daniil Medvedev",1510.8364587626,1759.83505045616,0,-248.998591693561,1,1,0.199240077599755,0
20230417,"Barcelona","Clay",FALSE,"Nuno Borges","Carlos Alcaraz",1453.36606851495,1702.32491774853,0,-248.95884923358,1,1,0.199275745564421,0
20230410,"Monte Carlo Masters","Clay",FALSE,"Alexander Zverev","Daniil Medvedev",1524.59760554906,1770.28970521772,0,-245.692099668656,2,1,0.188432141351354,0
20231023,"Vienna","Hard",FALSE,"Lorenzo Sonego","Jannik Sinner",1552.7423157429,1795.07131077762,0,-242.32899503472,0,0,0.190734768275687,0
20230227,"Dubai","Hard",FALSE,"Alexander Bublik","Daniil Medvedev",1443.24872367242,1685.52047607858,0,-242.271752406166,0,1,0.220039755589968,0
20230529,"Roland Garros","Clay",TRUE,"Gael Monfils","Holger Rune",1444.07332731516,1684.80625566752,0,-240.732928352361,1,1,0.0908982765630582,0
20230306,"Indian Wells Masters","Hard",FALSE,"Brandon Nakashima","Daniil Medvedev",1473.81736207952,1713.75406931474,0,-239.936707235222,0,1,0.222302199839614,0
20230828,"Us Open","Hard",TRUE,"Christopher Oconnell","Daniil Medvedev",1513.71700718912,1752.5985096419,0,-238.881502452786,0,1,0.100006284236744,0
20230417,"Munich","Clay",FALSE,"Dominic Thiem","Taylor Fritz",1442.67180223746,1679.78081530721,0,-237.109013069747,1,2,0.241460919553853,0
20230410,"Monte Carlo Masters","Clay",FALSE,"Diego Schwartzman","Jannik Sinner",1452.24316891514,1688.99025063004,0,-236.747081714896,1,2,0.241833993455892,0
20230320,"Miami Masters","Hard",FALSE,"Quentin Halys","Daniil Medvedev",1483.80900751791,1719.77862359502,0,-235.96961607711,0,1,0.226183914367525,0
20230724,"Hamburg","Clay",FALSE,"Bernabe Zapata Miralles","Andrey Rublev",1482.84815123007,1716.73244015293,0,-233.884288922862,0,2,0.261387430192757,0
20230529,"Roland Garros","Clay",TRUE,"Daniel Altmaier","Jannik Sinner",1458.15873521186,1690.90600957861,1,-232.747274366743,1,2,0.114403789485793,0
20231016,"Tokyo","Hard",FALSE,"Jordan Thompson","Alexander Zverev",1525.97104611259,1756.17830864553,1,-230.207262532941,0,0,0.20148170747792,0
20231016,"Tokyo","Hard",FALSE,"Shintaro Mochizuki","Taylor Fritz",1454.32690955377,1684.0688090642,1,-229.741899510431,1,0,0.188128053392017,0
20230529,"Roland Garros","Clay",TRUE,"Diego Schwartzman","Stefanos Tsitsipas",1455.46243509062,1682.82510485077,0,-227.362669760153,1,2,0.119749197312088,0
20230814,"Cincinnati Masters","Hard",FALSE,"Hubert Hurkacz","Carlos Alcaraz",1622.10527020594,1848.95996849424,0,-226.854698288297,0,0,0.204532774464713,0
20231030,"Paris Masters","Hard",FALSE,"Roberto Bautista Agut","Hubert Hurkacz",1478.43521450834,1704.57595537527,0,-226.140740866931,1,0,0.191241461457074,0
20231002,"Shanghai Masters","Hard",FALSE,"Roman Safiullin","Alexander Zverev",1555.05903676441,1779.7192011392,1,-224.660164374785,0,0,0.206548466575855,0
20231023,"Basel","Hard",FALSE,"Alexander Shevchenko","Taylor Fritz",1438.05131486477,1660.38088544183,1,-222.329570577061,1,0,0.194579121116925,0
20230703,"Wimbledon","Grass",TRUE,"David Goffin","Andrey Rublev",1471.42569323217,1693.19925953783,0,-221.773566305653,2,0,0.0841020463479832,0
20230529,"Roland Garros","Clay",TRUE,"Marton Fucsovics","Novak Djokovic",1494.5504889085,1716.30200099012,0,-221.751512081624,1,2,0.125547729398748,0
20230417,"Barcelona","Clay",FALSE,"Roberto Bautista Agut","Carlos Alcaraz",1490.43037620775,1708.10329736895,0,-217.672921161201,1,1,0.228844611105111,0
20230619,"Halle","Grass",FALSE,"Alexander Bublik","Andrey Rublev",1445.18061244641,1661.26055700133,1,-216.079944554923,1,0,0.200147533236122,0
20230927,"Beijing","Hard",FALSE,"Casper Ruud","Carlos Alcaraz",1624.21988968491,1839.40569213235,0,-215.185802447439,0,0,0.215418980597492,0
20230508,"Rome Masters","Clay",FALSE,"Alexander Zverev","Daniil Medvedev",1551.3735049676,1766.5346065116,0,-215.161101544006,2,1,0.216107482476758,0
20230619,"Halle","Grass",FALSE,"Marcos Giron","Daniil Medvedev",1509.2913242445,1724.44421034345,0,-215.152886098946,0,1,0.247331823990818,0
20230529,"Roland Garros","Clay",TRUE,"Juan Pablo Varillas","Novak Djokovic",1453.55941065779,1667.29035533569,0,-213.730944677905,1,2,0.134252200694428,0
20230619,"Queen's Club","Grass",FALSE,"Alex De Minaur","Carlos Alcaraz",1586.20190047716,1798.44014271125,0,-212.238242234093,0,0,0.218234404414393,0
20230508,"Rome Masters","Clay",FALSE,"Yannick Hanfmann","Daniil Medvedev",1548.12096951984,1759.68521744092,0,-211.564247921077,1,1,0.234964831158255,0
